# city	citylabel	year	population
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2014	184182
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2014	122571
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2014	178649
http://harth.org/andreas/2017/citydata/unsd/cities#001105C	Wollongong	2014	289236
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2014	113625
http://harth.org/andreas/2017/citydata/unsd/cities#001051C	Newcastle-Maitland	2014	430755
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2014	1945140
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2014	4269138
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2013	119597
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2013	605134
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2013	181853
http://harth.org/andreas/2017/citydata/unsd/cities#000970C	Central Coast	2013	320266
http://harth.org/andreas/2017/citydata/unsd/cities#001007C	Greater Brisbane	2013	2238394
http://harth.org/andreas/2017/citydata/unsd/cities#000963C	Canberra-Queanbeyan	2013	418856
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2013	145003
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2013	2143121
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2013	1263888
http://harth.org/andreas/2017/citydata/unsd/cities#001010C	Greater Melbourne	2013	4347955
http://harth.org/andreas/2017/citydata/unsd/cities#001011C	Greater Perth	2013	1972358
http://harth.org/andreas/2017/citydata/unsd/cities#001012C	Greater Sydney	2013	4757083
http://harth.org/andreas/2017/citydata/unsd/cities#001051C	Newcastle-Maitland	2013	425895
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2013	1901582
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2013	292354
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2013	4373433
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2013	112588
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2013	176035
http://harth.org/andreas/2017/citydata/unsd/cities#001105C	Wollongong	2013	286581
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2013	206560
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2013	4181021
http://harth.org/andreas/2017/citydata/unsd/cities#001008C	Greater Darwin	2013	136245
http://harth.org/andreas/2017/citydata/unsd/cities#001009C	Greater Hobart	2013	217973
http://harth.org/andreas/2017/citydata/unsd/cities#001006C	Greater Adelaide	2013	1291666
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2012	142124
http://harth.org/andreas/2017/citydata/unsd/cities#000970C	Central Coast	2012	317517
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2012	116215
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2012	179689
http://harth.org/andreas/2017/citydata/unsd/cities#001007C	Greater Brisbane	2012	2192065
http://harth.org/andreas/2017/citydata/unsd/cities#001010C	Greater Melbourne	2012	4248344
http://harth.org/andreas/2017/citydata/unsd/cities#001009C	Greater Hobart	2012	216981
http://harth.org/andreas/2017/citydata/unsd/cities#001008C	Greater Darwin	2012	131938
http://harth.org/andreas/2017/citydata/unsd/cities#001006C	Greater Adelaide	2012	1278432
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2012	592389
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2012	4086734
http://harth.org/andreas/2017/citydata/unsd/cities#000963C	Canberra-Queanbeyan	2012	412049
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2012	1250795
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2012	110855
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2012	2099328
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2012	171824
http://harth.org/andreas/2017/citydata/unsd/cities#001105C	Wollongong	2012	283243
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2012	286497
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2012	4293416
http://harth.org/andreas/2017/citydata/unsd/cities#001051C	Newcastle-Maitland	2012	420850
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2012	1834184
http://harth.org/andreas/2017/citydata/unsd/cities#001012C	Greater Sydney	2012	4672619
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2012	205557
http://harth.org/andreas/2017/citydata/unsd/cities#001011C	Greater Perth	2012	1899999
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2011	1198468
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2011	1977315
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2011	139693
http://harth.org/andreas/2017/citydata/unsd/cities#000950U	Cairns	2011	133911
http://harth.org/andreas/2017/citydata/unsd/cities#000970U	Central Coast	2011	304753
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2011	106255
http://harth.org/andreas/2017/citydata/unsd/cities#000940U	Brisbane	2011	2065996
http://harth.org/andreas/2017/citydata/unsd/cities#000980U	Darwin	2011	120584
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2011	177023
http://harth.org/andreas/2017/citydata/unsd/cities#000920U	Adelaide	2011	1225235
http://harth.org/andreas/2017/citydata/unsd/cities#001006C	Greater Adelaide	2011	1262940
http://harth.org/andreas/2017/citydata/unsd/cities#001005U	Gold Coast-Tweed Heads	2011	557822
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2011	579909
http://harth.org/andreas/2017/citydata/unsd/cities#001008C	Greater Darwin	2011	129062
http://harth.org/andreas/2017/citydata/unsd/cities#001010C	Greater Melbourne	2011	4169103
http://harth.org/andreas/2017/citydata/unsd/cities#001011C	Greater Perth	2011	1832114
http://harth.org/andreas/2017/citydata/unsd/cities#000990U	Geelong	2011	173454
http://harth.org/andreas/2017/citydata/unsd/cities#000963C	Canberra-Queanbeyan	2011	404559
http://harth.org/andreas/2017/citydata/unsd/cities#001019U	Greater Wollongong	2011	268944
http://harth.org/andreas/2017/citydata/unsd/cities#000960U	CANBERRA	2011	391645
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2011	200501
http://harth.org/andreas/2017/citydata/unsd/cities#001020U	Hobart	2011	211656
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2011	356585
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2011	3847570
http://harth.org/andreas/2017/citydata/unsd/cities#001040U	Melbourne	2011	3999982
http://harth.org/andreas/2017/citydata/unsd/cities#001050U	Newcastle	2011	398770
http://harth.org/andreas/2017/citydata/unsd/cities#001012C	Greater Sydney	2011	4605992
http://harth.org/andreas/2017/citydata/unsd/cities#001009C	Greater Hobart	2011	216276
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2011	4028524
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2011	108933
http://harth.org/andreas/2017/citydata/unsd/cities#001007C	Greater Brisbane	2011	2146577
http://harth.org/andreas/2017/citydata/unsd/cities#001090U	Toowoomba	2011	105984
http://harth.org/andreas/2017/citydata/unsd/cities#001100U	Townsville	2011	162292
http://harth.org/andreas/2017/citydata/unsd/cities#001105C	Wollongong	2011	280705
http://harth.org/andreas/2017/citydata/unsd/cities#001080U	Sydney	2011	4391673
http://harth.org/andreas/2017/citydata/unsd/cities#001070U	Sunshine Coast	2011	270770
http://harth.org/andreas/2017/citydata/unsd/cities#001060U	Perth	2011	1728866
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2011	279870
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2011	1670953
http://harth.org/andreas/2017/citydata/unsd/cities#001051C	Newcastle-Maitland	2011	413962
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2011	167847
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2010	106052
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2010	2043185
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2010	1203186
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2010	178650
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2010	591473
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2010	292190
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2010	214705
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2010	127532
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2010	251081
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2010	358222
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2010	131258
http://harth.org/andreas/2017/citydata/unsd/cities#000963C	Canberra-Queanbeyan	2010	410419
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2010	172316
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2010	150920
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2010	4575532
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2010	1696065
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2010	546788
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2010	106153
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2010	4077036
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2009	104609
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2009	1187466
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2009	351868
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2009	124760
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2009	288984
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2009	3995537
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2009	212019
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2009	105445
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2009	245309
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2009	577977
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2009	4504469
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2009	175803
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2009	147118
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2009	2004262
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2009	168402
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2009	128600
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2009	1658992
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2009	540796
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2008	1172105
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2008	102894
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2008	142001
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2008	120652
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2008	345257
http://harth.org/andreas/2017/citydata/unsd/cities#001000C	Gold Coast	2008	493425
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2008	1945639
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2008	531191
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2008	237562
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2008	1602559
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2008	162730
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2008	3892419
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2008	104649
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2008	284169
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2008	209287
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2008	172300
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2007	339573
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2007	117395
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2007	169544
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2007	1857594
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2007	135856
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2007	101842
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2007	104071
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2007	3806092
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2007	1158259
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2007	1554769
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2008	125339
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2008	4399722
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2007	4336374
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2007	230429
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2006	1040717
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2007	523662
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2007	207484
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2007	280159
http://harth.org/andreas/2017/citydata/unsd/cities#001000C	Gold Coast	2007	583657
http://harth.org/andreas/2017/citydata/unsd/cities#000970C	Central Coast	2006	282725
http://harth.org/andreas/2017/citydata/unsd/cities#000980U	Darwin	2006	105994
http://harth.org/andreas/2017/citydata/unsd/cities#000960U	CANBERRA	2006	323056
http://harth.org/andreas/2017/citydata/unsd/cities#000940U	Brisbane	2006	1763136
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2006	322036
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2006	128579
http://harth.org/andreas/2017/citydata/unsd/cities#000920U	Adelaide	2006	1105840
http://harth.org/andreas/2017/citydata/unsd/cities#001020U	Hobart	2006	200525
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2006	1676390
http://harth.org/andreas/2017/citydata/unsd/cities#001040U	Melbourne	2006	3592592
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2006	288733
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2007	157174
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2007	123406
http://harth.org/andreas/2017/citydata/unsd/cities#001060U	Perth	2006	1445078
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2006	1256037
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2006	3641418
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2006	3371888
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2006	234482
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2006	137222
http://harth.org/andreas/2017/citydata/unsd/cities#001005C	Gold Coast-Tweed Heads	2006	402647
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2006	128806
http://harth.org/andreas/2017/citydata/unsd/cities#001080U	Sydney	2006	4119189
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2006	184662
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2005	100175
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2005	1790921
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2005	1129145
http://harth.org/andreas/2017/citydata/unsd/cities#000990C	Geelong	2005	165827
http://harth.org/andreas/2017/citydata/unsd/cities#001000C	Gold Coast	2005	540115
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2005	274838
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2005	203527
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2005	103221
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2005	3635508
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2005	508597
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2005	4255954
http://harth.org/andreas/2017/citydata/unsd/cities#000980C	Darwin	2005	111179
http://harth.org/andreas/2017/citydata/unsd/cities#000960C	CANBERRA	2005	325405
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2005	123775
http://harth.org/andreas/2017/citydata/unsd/cities#001100C	Townsville	2005	149207
http://harth.org/andreas/2017/citydata/unsd/cities#001090C	Toowoomba	2005	119486
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2005	215059
http://harth.org/andreas/2017/citydata/unsd/cities#001060C	Perth	2005	1478039
http://harth.org/andreas/2017/citydata/unsd/cities#000920C	Adelaide	2004	1123199
http://harth.org/andreas/2017/citydata/unsd/cities#000930C	Albury-Wodonga	2004	101602
http://harth.org/andreas/2017/citydata/unsd/cities#000940C	Brisbane	2004	1777667
http://harth.org/andreas/2017/citydata/unsd/cities#000950C	Cairns	2004	120483
http://harth.org/andreas/2017/citydata/unsd/cities#001020C	Hobart	2004	202182
http://harth.org/andreas/2017/citydata/unsd/cities#001030C	Launceston	2004	102007
http://harth.org/andreas/2017/citydata/unsd/cities#001050C	Newcastle	2004	504656
http://harth.org/andreas/2017/citydata/unsd/cities#001040C	Melbourne	2004	3592975
http://harth.org/andreas/2017/citydata/unsd/cities#001070C	Sunshine Coast	2004	207553
http://harth.org/andreas/2017/citydata/unsd/cities#001019C	Greater Wollongong	2004	273870
http://harth.org/andreas/2017/citydata/unsd/cities#001080C	Sydney	2004	4225088
