# city	citylabel	year	population
http://sws.geonames.org/505795/	Poyakonda	2017	3100
http://sws.geonames.org/1485487/	Zaozërnyy	2017	3
http://sws.geonames.org/576147/	Blagodatnoye	2017	5230
http://sws.geonames.org/582163/	Anastasiyevskaya	2017	11204
http://sws.geonames.org/509987/	Petrovsk	2017	33622
http://sws.geonames.org/535229/	Liman	2017	8858
http://sws.geonames.org/493201/	Shuyskoye	2017	2389
http://sws.geonames.org/498698/	Saransk	2017	303394
http://sws.geonames.org/1508217/	Cheremshanka	2017	1161
http://sws.geonames.org/527581/	Mendeleyevo	2017	7964
http://sws.geonames.org/1501887/	Krasnyy Yar	2017	5322
http://sws.geonames.org/1503879/	Ketovo	2017	6966
http://sws.geonames.org/2012938/	Yerofey Pavlovich	2017	5409
http://sws.geonames.org/1492566/	Severo-Yeniseyskiy	2017	6564
http://sws.geonames.org/1510469/	Belovo	2017	75764
http://sws.geonames.org/509437/	Pionerskiy	2017	11856
http://sws.geonames.org/568790/	Chernolesskoye	2017	5386
http://sws.geonames.org/544203/	Koshki	2017	8086
http://sws.geonames.org/518619/	Novaya Malykla	2017	3292
http://sws.geonames.org/518383/	Novopavlovsk	2017	24408
http://sws.geonames.org/466885/	Yeysk	2017	87814
http://sws.geonames.org/560452/	Golynki	2017	3782
http://sws.geonames.org/554806/	Izmalkovo	2017	4072
http://sws.geonames.org/542765/	Krasnaya Gorka	2017	1088
http://sws.geonames.org/575756/	Bogatoye	2017	6391
http://sws.geonames.org/556111/	Isakly	2017	4417
http://sws.geonames.org/490425/	Soskovo	2017	2094
http://sws.geonames.org/1493110/	Samus'	2017	5706
http://sws.geonames.org/1491004/	Starobachaty	2017	4608
http://sws.geonames.org/1489126/	Tsementnozavodskiy	2017	2135
http://sws.geonames.org/1490003/	Tatarsk	2017	25150
http://sws.geonames.org/1503037/	Kodinsk	2017	15670
http://sws.geonames.org/470762/	Vyartsilya	2017	3145
http://sws.geonames.org/527223/	Mezmay	2017	1000
http://sws.geonames.org/504000/	Pushkino	2017	2728
http://sws.geonames.org/495562/	Shatki	2017	9712
http://sws.geonames.org/477192/	Valuyki	2017	35887
http://sws.geonames.org/1495812/	Ous	2017	1639
http://sws.geonames.org/542423/	Krasnoborsk	2017	4838
http://sws.geonames.org/490437/	Sosenskiy	2017	12484
http://sws.geonames.org/1484923/	Zykovo	2017	5365
http://sws.geonames.org/544007/	Kostek	2017	4137
http://sws.geonames.org/496023/	Shakhta	2017	2767
http://sws.geonames.org/1504968/	Kaltay	2017	1077
http://sws.geonames.org/499649/	Sabnova	2017	3598
http://sws.geonames.org/565202/	Dorogobuzh	2017	12293
http://sws.geonames.org/563495/	El'ton	2017	3600
http://sws.geonames.org/2016110/	Sretensk	2017	7698
http://sws.geonames.org/540769/	Kropachëvo	2017	5252
http://sws.geonames.org/478963/	Untsukul'	2017	5913
http://sws.geonames.org/874034/	Galashki	2017	6928
http://sws.geonames.org/497764/	Selishche	2017	1328
http://sws.geonames.org/567241/	Dal'niye Zelentsy	2017	20
http://sws.geonames.org/504280/	Pudem	2017	2278
http://sws.geonames.org/480267/	Turki	2017	6821
http://sws.geonames.org/866057/	Molochnyy	2017	5308
http://sws.geonames.org/524414/	Murashi	2017	7190
http://sws.geonames.org/498711/	Sarai	2017	6439
http://sws.geonames.org/538908/	Kurchatov	2017	46600
http://sws.geonames.org/554554/	Kadnikov	2017	5312
http://sws.geonames.org/557524/	Ignatovo	2017	680
http://sws.geonames.org/463824/	Zelenokumsk	2017	41306
http://sws.geonames.org/538340/	Kushva	2017	34058
http://sws.geonames.org/513878/	Otrado-Kubanskoye	2017	3697
http://sws.geonames.org/583491/	Alabushevo	2017	2733
http://sws.geonames.org/496267/	Severskaya	2017	22849
http://sws.geonames.org/535744/	Lesnoy	2017	7335
http://sws.geonames.org/509113/	Platnirovskaya	2017	11710
http://sws.geonames.org/502895/	Ramon'	2017	7928
http://sws.geonames.org/467479/	Yenotayevka	2017	7985
http://sws.geonames.org/2013337/	Volchanets	2017	4013
http://sws.geonames.org/560154/	Gorelki	2017	7655
http://sws.geonames.org/509124/	Plastunovskaya	2017	9604
http://sws.geonames.org/1489474/	Tolmachëvo	2017	3921
http://sws.geonames.org/1486453/	Yamburg	2017	63
http://sws.geonames.org/467525/	Yemva	2017	16404
http://sws.geonames.org/535505/	Levikha	2017	3452
http://sws.geonames.org/576116/	Blagoveshchensk	2017	34238
http://sws.geonames.org/546579/	Koksovyy	2017	8458
http://sws.geonames.org/579384/	Baltasi	2017	7009
http://sws.geonames.org/522260/	Nikel	2017	15596
http://sws.geonames.org/485888/	Suvorov	2017	21059
http://sws.geonames.org/533916/	Loyga	2017	1618
http://sws.geonames.org/569116/	Chern'	2017	6689
http://sws.geonames.org/539389/	Kulotino	2017	3352
http://sws.geonames.org/1510709/	Bayevo	2017	5134
http://sws.geonames.org/560325/	Goragorskiy	2017	4783
http://sws.geonames.org/584373/	Abramtsevo	2017	235
http://sws.geonames.org/868355/	Kochubey	2017	6815
http://sws.geonames.org/492944/	Sim	2017	15632
http://sws.geonames.org/532825/	Lyaskelya	2017	3571
http://sws.geonames.org/492712/	Sinyavino	2017	3593
http://sws.geonames.org/509487/	Pindushi	2017	5053
http://sws.geonames.org/556462/	Imeni Vorovskogo	2017	2110
http://sws.geonames.org/583781/	Akhunovo	2017	3800
http://sws.geonames.org/574457/	Yunda	2017	600
http://sws.geonames.org/528734/	Maslovka	2017	7518
http://sws.geonames.org/1510821/	Baryshevo	2017	5024
http://sws.geonames.org/1506254/	Gornyy	2017	9808
http://sws.geonames.org/544397/	Kortkeros	2017	4429
http://sws.geonames.org/537107/	Lakinsk	2017	16706
http://sws.geonames.org/542121/	Krasnoye	2017	2352
http://sws.geonames.org/2013258/	Vrangel'	2017	14981
http://sws.geonames.org/503548/	Pyatigorskiy	2017	4997
http://sws.geonames.org/1502750/	Kommunisticheskiy	2017	2690
http://sws.geonames.org/1494111/	Prokudskoye	2017	6043
http://sws.geonames.org/1511382/	Armizonskoye	2017	4711
http://sws.geonames.org/545662/	Konchanskoye-Suvorovskoye	2017	647
http://sws.geonames.org/541404/	Krasnyy Sulin	2017	44133
http://sws.geonames.org/545129/	Kopor'ye	2017	1500
http://sws.geonames.org/523553/	Nakhabino	2017	31715
http://sws.geonames.org/529679/	Mamedkala	2017	8965
http://sws.geonames.org/565357/	Dondukovskaya	2017	6609
http://sws.geonames.org/565052/	Drakino	2017	3071
http://sws.geonames.org/512471/	Partizan	2017	2462
http://sws.geonames.org/552133/	Karsun	2017	8128
http://sws.geonames.org/556396/	Inderka	2017	4031
http://sws.geonames.org/1501141/	Kuybyshev	2017	48308
http://sws.geonames.org/1498919/	Mezhdurechenskiy	2017	11121
http://sws.geonames.org/572090/	Borovoy	2017	2600
http://sws.geonames.org/582181/	Anapskaya	2017	13965
http://sws.geonames.org/1490085/	Tarko-Sale	2017	18568
http://sws.geonames.org/481900/	Tpig	2017	2823
http://sws.geonames.org/473856/	Veydelevka	2017	7280
http://sws.geonames.org/524640/	Mtsensk	2017	47609
http://sws.geonames.org/514796/	Orlovskiy	2017	19325
http://sws.geonames.org/583512/	Akusha	2017	4810
http://sws.geonames.org/563300/	Fatezh	2017	5722
http://sws.geonames.org/500667/	Rudnya	2017	9615
http://sws.geonames.org/483379/	Teribërka	2017	1300
http://sws.geonames.org/550574/	Kharitonovo	2017	1402
http://sws.geonames.org/490993/	Solnechnoye	2017	1136
http://sws.geonames.org/569591/	Chekhov	2017	75643
http://sws.geonames.org/562413/	Frolishchi	2017	1659
http://sws.geonames.org/1494587/	Poletayevo	2017	6532
http://sws.geonames.org/475463/	Verkhneural'sk	2017	10267
http://sws.geonames.org/474795/	Verkhniy Uslon	2017	4265
http://sws.geonames.org/1510960/	Balgazyn	2017	3342
http://sws.geonames.org/566155/	Divnoye	2017	15700
http://sws.geonames.org/530708/	Maloye Kozino	2017	823
http://sws.geonames.org/1485664/	Yushala	2017	4169
http://sws.geonames.org/485351/	Syamzha	2017	3856
http://sws.geonames.org/1503153/	Klyuchi	2017	9205
http://sws.geonames.org/2015455/	Tavrichanka	2017	8352
http://sws.geonames.org/2013406/	Vidim	2017	1415
http://sws.geonames.org/503965/	Pushkinskiye Gory	2017	5920
http://sws.geonames.org/545400/	Konokovo	2017	7507
http://sws.geonames.org/521931/	Nikolayevka	2017	5081
http://sws.geonames.org/489701/	Spiridonovka	2017	4387
http://sws.geonames.org/534073/	Losevo	2017	4476
http://sws.geonames.org/1497654/	Nikolo-Pavlovskoye	2017	4721
http://sws.geonames.org/490996/	Solnechnogorsk	2017	58891
http://sws.geonames.org/534701/	Livny	2017	52915
http://sws.geonames.org/479241/	Ullubiyaul	2017	3665
http://sws.geonames.org/507899/	Podyuga	2017	2977
http://sws.geonames.org/473904/	Vetluzhskiy	2017	5578
http://sws.geonames.org/534538/	Log	2017	3695
http://sws.geonames.org/1503169/	Klyuchevsk	2017	1955
http://sws.geonames.org/831129/	Mirnyy	2017	28000
http://sws.geonames.org/1504769/	Kamyshlov	2017	28006
http://sws.geonames.org/475881/	Venëv	2017	15700
http://sws.geonames.org/469275/	Yamkino	2017	1865
http://sws.geonames.org/869342/	Tyube	2017	6466
http://sws.geonames.org/1502822/	Kolyvan'	2017	10807
http://sws.geonames.org/508311/	Podgorodnyaya Pokrovka	2017	3123
http://sws.geonames.org/527429/	Meshcherino	2017	4207
http://sws.geonames.org/488785/	Starokorsunskaya	2017	10915
http://sws.geonames.org/501349/	Romodanovo	2017	9646
http://sws.geonames.org/464993/	Zaokskiy	2017	6480
http://sws.geonames.org/471760/	Vorsma	2017	12362
http://sws.geonames.org/498785/	Sapernoye	2017	3280
http://sws.geonames.org/557563/	Iglino	2017	13958
http://sws.geonames.org/485280/	Sychëvka	2017	8510
http://sws.geonames.org/546633/	Kokorevka	2017	2403
http://sws.geonames.org/497547/	Selty	2017	5523
http://sws.geonames.org/2015701/	Taksimo	2017	10359
http://sws.geonames.org/532307/	Magaramkent	2017	6708
http://sws.geonames.org/542908/	Krasavino	2017	7912
http://sws.geonames.org/564654/	Dubovka	2017	15217
http://sws.geonames.org/544746/	Korobitsyno	2017	1200
http://sws.geonames.org/1508350/	Chebarkul'	2017	46502
http://sws.geonames.org/498537/	Sarmanovo	2017	6339
http://sws.geonames.org/468390/	Yefremov	2017	45497
http://sws.geonames.org/544830/	Kormëzhka	2017	1500
http://sws.geonames.org/1497951/	Nazarovo	2017	55252
http://sws.geonames.org/575728/	Bogatyye Saby	2017	7209
http://sws.geonames.org/565289/	Donskoye	2017	15469
http://sws.geonames.org/530849/	Maloyaroslavets	2017	32669
http://sws.geonames.org/464290/	Zasosna	2017	4287
http://sws.geonames.org/2016764/	Shelekhov	2017	47459
http://sws.geonames.org/469995/	Vysotsk	2017	1873
http://sws.geonames.org/497242/	Semibratovo	2017	7511
http://sws.geonames.org/483326/	Ternovskaya	2017	6643
http://sws.geonames.org/548890/	Khvoynaya	2017	6637
http://sws.geonames.org/560285/	Gorbatov	2017	2495
http://sws.geonames.org/479442/	Uinskoye	2017	4340
http://sws.geonames.org/518972/	Novocheremshansk	2017	3294
http://sws.geonames.org/479704/	Uchaly	2017	45687
http://sws.geonames.org/521316/	Niny	2017	4894
http://sws.geonames.org/2016922/	Severnyy	2017	74
http://sws.geonames.org/545272/	Konstantinovskiy	2017	5718
http://sws.geonames.org/549617/	Khomutovka	2017	4936
http://sws.geonames.org/568085/	Chiri-Yurt	2017	5136
http://sws.geonames.org/518325/	Novopokrovskaya	2017	19342
http://sws.geonames.org/552895/	Karagach	2017	5870
http://sws.geonames.org/484972/	Syzran'	2017	189338
http://sws.geonames.org/489741/	Spassk-Ryazanskiy	2017	8655
http://sws.geonames.org/524809/	Mostovskoy	2017	25188
http://sws.geonames.org/1509852/	Bogotol	2017	23622
http://sws.geonames.org/503682/	Putyatino	2017	3044
http://sws.geonames.org/516454/	Oblivskaya	2017	9528
http://sws.geonames.org/545282/	Konstantinovo	2017	3565
http://sws.geonames.org/505256/	Primorka	2017	3780
http://sws.geonames.org/545690/	Komsomol'skoye	2017	4839
http://sws.geonames.org/464829/	Zaplavnoye	2017	3693
http://sws.geonames.org/469960/	Vytegra	2017	11099
http://sws.geonames.org/536186/	Leninkent	2017	13912
http://sws.geonames.org/1490036/	Tashtyp	2017	6379
http://sws.geonames.org/504376/	Pshada	2017	2875
http://sws.geonames.org/2013272/	Vozdvizhenka	2017	7102
http://sws.geonames.org/474669/	Verkhnyaya Khava	2017	7870
http://sws.geonames.org/1491230/	Sovetskiy	2017	23685
http://sws.geonames.org/556279/	Inzer	2017	4388
http://sws.geonames.org/2015842/	Svirsk	2017	14717
http://sws.geonames.org/490068/	Sovetsk	2017	43309
http://sws.geonames.org/539284/	Kumëny	2017	5090
http://sws.geonames.org/552977/	Karabanovo	2017	15615
http://sws.geonames.org/504994/	Prochnookopskaya	2017	4916
http://sws.geonames.org/2012956/	Yerbogachën	2017	2019
http://sws.geonames.org/535366/	Lezhnevo	2017	7977
http://sws.geonames.org/547927/	Kiyasovo	2017	3265
http://sws.geonames.org/1498456/	Monetnyy	2017	5540
http://sws.geonames.org/514706/	Osa	2017	23292
http://sws.geonames.org/468063/	Yelan'	2017	15181
http://sws.geonames.org/504409/	Pryazha	2017	4156
http://sws.geonames.org/560849/	Gagatli	2017	3442
http://sws.geonames.org/564805/	Dubenskiy	2017	596
http://sws.geonames.org/504416/	Pryamitsyno	2017	5120
http://sws.geonames.org/2016701/	Shimanovsk	2017	21466
http://sws.geonames.org/509176/	Pizhma	2017	4266
http://sws.geonames.org/520798/	Nizhniy Baskunchak	2017	3153
http://sws.geonames.org/497165/	Semkhoz	2017	2838
http://sws.geonames.org/469933/	Vyyezdnoye	2017	7857
http://sws.geonames.org/512382/	Pashkovskiy	2017	43634
http://sws.geonames.org/1484871/	Krasnobrodskiy	2017	11565
http://sws.geonames.org/491158/	Sokolovskoye	2017	3138
http://sws.geonames.org/502542/	Rayevskaya	2017	8518
http://sws.geonames.org/1502096/	Krasnokamensk	2017	4773
http://sws.geonames.org/560138/	Goreloye	2017	3933
http://sws.geonames.org/522803/	Nekrasovskiy	2017	9613
http://sws.geonames.org/554363/	Kalashnikovo	2017	5032
http://sws.geonames.org/550726/	Khanino	2017	1256
http://sws.geonames.org/557399/	Ikon-Khalk	2017	4220
http://sws.geonames.org/1492536/	Shabrovskiy	2017	3868
http://sws.geonames.org/538104/	Kuvshinovo	2017	10960
http://sws.geonames.org/495470/	Shaygino	2017	1095
http://sws.geonames.org/464112/	Zavolzhsk	2017	12847
http://sws.geonames.org/1485712/	Yurginskoye	2017	4606
http://sws.geonames.org/549748/	Kholmogory	2017	4417
http://sws.geonames.org/584221/	Adyge-Khabl'	2017	3666
http://sws.geonames.org/499055/	Samarskoye	2017	10638
http://sws.geonames.org/503281/	Radchenko	2017	2022
http://sws.geonames.org/561560/	Gergebil'	2017	5107
http://sws.geonames.org/1501876/	Krasnyy Yar	2017	3128
http://sws.geonames.org/509598/	Pikalëvo	2017	22072
http://sws.geonames.org/490554/	Sorochinsk	2017	30731
http://sws.geonames.org/1507390/	Dikson	2017	1113
http://sws.geonames.org/495518/	Shatura	2017	30069
http://sws.geonames.org/472942/	Vodstroy	2017	4173
http://sws.geonames.org/522799/	Nekrasovskoye	2017	6353
http://sws.geonames.org/506188/	Port-Katon	2017	2000
http://sws.geonames.org/565300/	Donskoy	2017	13627
http://sws.geonames.org/536149/	Leninskaya Sloboda	2017	29
http://sws.geonames.org/505641/	Praskoveya	2017	11420
http://sws.geonames.org/563425/	Erpeli	2017	3619
http://sws.geonames.org/518764/	Novokayakent	2017	5991
http://sws.geonames.org/575494/	Bogoslovka	2017	4636
http://sws.geonames.org/1498067/	Nagornyy	2017	6308
http://sws.geonames.org/1491428/	Solton	2017	3122
http://sws.geonames.org/468180/	Yekaterinovka	2017	6435
http://sws.geonames.org/576695/	Besleney	2017	3189
http://sws.geonames.org/545575/	Kondrovo	2017	17151
http://sws.geonames.org/524489/	Mullovka	2017	6383
http://sws.geonames.org/463229/	Zhemtala	2017	3266
http://sws.geonames.org/551964/	Kashira	2017	40084
http://sws.geonames.org/532292/	Magnitka	2017	5784
http://sws.geonames.org/551794/	Katav-Ivanovsk	2017	19339
http://sws.geonames.org/562322/	Fryanovo	2017	11088
http://sws.geonames.org/525509/	Molokovo	2017	2490
http://sws.geonames.org/1507059/	Dvurechensk	2017	5121
http://sws.geonames.org/499040/	Sambek	2017	5278
http://sws.geonames.org/512607/	Paraul	2017	4278
http://sws.geonames.org/520769/	Nizhniye Achaluki	2017	5247
http://sws.geonames.org/554297/	Kalikino	2017	3352
http://sws.geonames.org/1499428/	Mamontovo	2017	9275
http://sws.geonames.org/477958/	Ust'-Shonosha	2017	2252
http://sws.geonames.org/555994/	Ishcherskaya	2017	4941
http://sws.geonames.org/579728/	Bakaly	2017	9532
http://sws.geonames.org/1495561/	Parizh	2017	2200
http://sws.geonames.org/483663/	Tempy	2017	458
http://sws.geonames.org/1485284/	Zelenogorskiy	2017	5249
http://sws.geonames.org/1497549/	Nizhneudinsk	2017	38723
http://sws.geonames.org/1490042/	Tashtagol	2017	22779
http://sws.geonames.org/2013279/	Vostok	2017	3452
http://sws.geonames.org/552692/	Karata	2017	4838
http://sws.geonames.org/518333/	Novopokrovka	2017	2167
http://sws.geonames.org/1502422/	Kosh-Agach	2017	5732
http://sws.geonames.org/1495256/	Pervomayskoye	2017	5817
http://sws.geonames.org/1488206/	Ust'-Ishim	2017	4999
http://sws.geonames.org/538733/	Kurkino	2017	5944
http://sws.geonames.org/463082/	Zhigulevsk	2017	57094
http://sws.geonames.org/497218/	Semikarakorsk	2017	23583
http://sws.geonames.org/550708/	Khanskaya	2017	11297
http://sws.geonames.org/1512210/	Abatskiy	2017	8195
http://sws.geonames.org/481542/	Troitskoye	2017	10025
http://sws.geonames.org/476417/	Vasyurinskaya	2017	12830
http://sws.geonames.org/568464/	Chërnyy Yar	2017	8006
http://sws.geonames.org/1507172/	Dubinino	2017	11841
http://sws.geonames.org/558892/	Gremyachevo	2017	4
http://sws.geonames.org/516539/	Nyuksenitsa	2017	4322
http://sws.geonames.org/528056/	Medvedevo	2017	16407
http://sws.geonames.org/1508715/	Bulanash	2017	13056
http://sws.geonames.org/1537749/	Il'ichevo	2017	2239
http://sws.geonames.org/502793/	Rasskazovo	2017	45957
http://sws.geonames.org/545275/	Konstantinovskaya	2017	4149
http://sws.geonames.org/2015217/	Tokur	2017	1126
http://sws.geonames.org/532706/	Lysogorskaya	2017	10219
http://sws.geonames.org/465019/	Zandak	2017	3549
http://sws.geonames.org/479140/	Ul'yanovka	2017	9197
http://sws.geonames.org/490067/	Sovetsk	2017	17869
http://sws.geonames.org/555610/	Ivanishchi	2017	2149
http://sws.geonames.org/499987/	Rybnaya Sloboda	2017	7190
http://sws.geonames.org/2013372/	Vitimskiy	2017	885
http://sws.geonames.org/478036/	Ust'-Luga	2017	2000
http://sws.geonames.org/2016708/	Shilka	2017	14132
http://sws.geonames.org/521123/	Nizhneivkino	2017	2234
http://sws.geonames.org/501716/	Rodnikovskaya	2017	8925
http://sws.geonames.org/565108/	Doschatoye	2017	5004
http://sws.geonames.org/500039/	Rybachiy	2017	973
http://sws.geonames.org/488593/	Staroutkinsk	2017	3188
http://sws.geonames.org/528380/	Mayachnyy	2017	3506
http://sws.geonames.org/537598/	Kuzovatovo	2017	8607
http://sws.geonames.org/1491215/	Sovkhoznyy	2017	3546
http://sws.geonames.org/480453/	Tumbotino	2017	4
http://sws.geonames.org/569318/	Cheremshan	2017	5646
http://sws.geonames.org/480876/	Tsimlyansk	2017	15341
http://sws.geonames.org/527405/	Meshchovsk	2017	4386
http://sws.geonames.org/549854/	Khokhlovo	2017	2478
http://sws.geonames.org/546060/	Koltubanovskiy	2017	3831
http://sws.geonames.org/1508517/	Bystryy Istok	2017	4455
http://sws.geonames.org/490213/	Sosnovo	2017	5923
http://sws.geonames.org/543939/	Kostino	2017	3466
http://sws.geonames.org/486894/	Subkhankulovo	2017	5674
http://sws.geonames.org/1490805/	Strelka	2017	5677
http://sws.geonames.org/506278/	Porkhov	2017	11886
http://sws.geonames.org/1496976/	Novolugovoye	2017	3308
http://sws.geonames.org/1492388/	Shatrovo	2017	6295
http://sws.geonames.org/576260/	Bisert'	2017	11077
http://sws.geonames.org/550478/	Khasavyurt	2017	126829
http://sws.geonames.org/1502061/	Krasnotur'insk	2017	62600
http://sws.geonames.org/491538/	Snegiri	2017	3465
http://sws.geonames.org/486968/	Stupino	2017	60999
http://sws.geonames.org/488706/	Staropavlovskaya	2017	3081
http://sws.geonames.org/486834/	Sudogda	2017	13277
http://sws.geonames.org/527012/	Mikhaylovka	2017	58898
http://sws.geonames.org/542109/	Krasnoye	2017	4021
http://sws.geonames.org/2015913/	Suntar	2017	8639
http://sws.geonames.org/529343/	Mariinskiy Posad	2017	10199
http://sws.geonames.org/1505472/	Iset'	2017	3191
http://sws.geonames.org/479999/	Tyarlevo	2017	1523
http://sws.geonames.org/863061/	Usinsk	2017	44078
http://sws.geonames.org/2013918/	Ust'-Maya	2017	3062
http://sws.geonames.org/2016907/	Severomuysk	2017	3962
http://sws.geonames.org/1496633/	Novovarshavka	2017	6487
http://sws.geonames.org/542640/	Krasnaya Polyana	2017	7828
http://sws.geonames.org/484314/	Tarnogskiy Gorodok	2017	5432
http://sws.geonames.org/462203/	Zolotkovo	2017	3655
http://sws.geonames.org/521814/	Nikolo-Berëzovka	2017	5981
http://sws.geonames.org/536209/	Leninaul	2017	7503
http://sws.geonames.org/2015051/	Trudovoye	2017	18484
http://sws.geonames.org/561999/	Garbolovo	2017	3830
http://sws.geonames.org/1489938/	Tavricheskoye	2017	13063
http://sws.geonames.org/2016307/	Solnechnyy	2017	14227
http://sws.geonames.org/559731/	Gornyy	2017	7045
http://sws.geonames.org/564487/	Dubrovka	2017	8427
http://sws.geonames.org/1490356/	Tabuny	2017	3950
http://sws.geonames.org/554767/	Izoplit	2017	4299
http://sws.geonames.org/1507636/	Chunskiy	2017	16199
http://sws.geonames.org/504388/	Psedakh	2017	6964
http://sws.geonames.org/512255/	Pavelets	2017	2152
http://sws.geonames.org/521031/	Nizhnetroitskiy	2017	3784
http://sws.geonames.org/575514/	Bogorodskoye	2017	3123
http://sws.geonames.org/571702/	Nogamirzin-Yurt	2017	5053
http://sws.geonames.org/493997/	Shkurinskaya	2017	5005
http://sws.geonames.org/472231/	Volzhskiy	2017	323293
http://sws.geonames.org/489994/	Sovetskoye	2017	3834
http://sws.geonames.org/527212/	Miatli	2017	4424
http://sws.geonames.org/519016/	Novobessergenevka	2017	3445
http://sws.geonames.org/571154/	Buinsk	2017	1606
http://sws.geonames.org/534639/	Lobanovo	2017	3563
http://sws.geonames.org/477432/	Vachi	2017	714
http://sws.geonames.org/548946/	Khvorostyanka	2017	4899
http://sws.geonames.org/795235/	Vidyayevo	2017	7062
http://sws.geonames.org/571913/	Borzoy	2017	4218
http://sws.geonames.org/489043/	Staraya Toropa	2017	2232
http://sws.geonames.org/563379/	Ezhva	2017	56000
http://sws.geonames.org/1495448/	Pavlovsk	2017	14827
http://sws.geonames.org/471160/	Voznesen'ye	2017	2673
http://sws.geonames.org/866224/	Bol'shoy Utrish	2017	23
http://sws.geonames.org/541116/	Kresttsy	2017	9737
http://sws.geonames.org/535639/	Letka	2017	2984
http://sws.geonames.org/560995/	Glushkovo	2017	5618
http://sws.geonames.org/562167/	Galiakberovo	2017	1000
http://sws.geonames.org/501091/	Rovnoye	2017	5228
http://sws.geonames.org/486236/	Suna	2017	2400
http://sws.geonames.org/1506268/	Gornopravdinsk	2017	5048
http://sws.geonames.org/1485312/	Zdvinsk	2017	5539
http://sws.geonames.org/581178/	Ardon'	2017	2775
http://sws.geonames.org/472750/	Volgorechensk	2017	17700
http://sws.geonames.org/572070/	Borovsk	2017	11578
http://sws.geonames.org/2012655/	Zarechnyy	2017	9806
http://sws.geonames.org/561146/	Glubokiy	2017	11225
http://sws.geonames.org/579306/	Bannoye	2017	415
http://sws.geonames.org/481275/	Trudobelikovskiy	2017	9013
http://sws.geonames.org/474354/	Verkhovazh'ye	2017	5200
http://sws.geonames.org/569269/	Cheremushskiy	2017	1093
http://sws.geonames.org/484674/	Tamala	2017	7956
http://sws.geonames.org/548151/	Kishpek	2017	4327
http://sws.geonames.org/485140/	Syrtych	2017	4185
http://sws.geonames.org/568615/	Chernukha	2017	3448
http://sws.geonames.org/478699/	Urman	2017	2509
http://sws.geonames.org/582097/	Endirey	2017	6927
http://sws.geonames.org/548040/	Kitovo	2017	2934
http://sws.geonames.org/477418/	Vadinsk	2017	4708
http://sws.geonames.org/548114/	Kislovodsk	2017	132771
http://sws.geonames.org/532459/	Lyudinovo	2017	41392
http://sws.geonames.org/555984/	Isheyevka	2017	9944
http://sws.geonames.org/488618/	Starosubkhangulovo	2017	4351
http://sws.geonames.org/1504636/	Karabash	2017	15630
http://sws.geonames.org/463966/	Zayukovo	2017	10559
http://sws.geonames.org/567774/	Chudovo	2017	17377
http://sws.geonames.org/531820/	Malakhovka	2017	18399
http://sws.geonames.org/504831/	Proletarsk	2017	19493
http://sws.geonames.org/580872/	Arsen'yevo	2017	4915
http://sws.geonames.org/486413/	Suksun	2017	8284
http://sws.geonames.org/1492281/	Shelabolikha	2017	4298
http://sws.geonames.org/572091/	Borovoy	2017	1821
http://sws.geonames.org/554549/	Kadom	2017	6027
http://sws.geonames.org/1493577/	Romanovo	2017	6056
http://sws.geonames.org/497661/	Selizharovo	2017	7096
http://sws.geonames.org/483137/	Teykovo	2017	36015
http://sws.geonames.org/1488838/	Tyazhinskiy	2017	13716
http://sws.geonames.org/543241/	Kozhym	2017	53
http://sws.geonames.org/464101/	Zavolzh'ye	2017	42900
http://sws.geonames.org/539897/	Kudeyevskiy	2017	2872
http://sws.geonames.org/527220/	Mga	2017	9565
http://sws.geonames.org/471799/	Vorotynets	2017	6606
http://sws.geonames.org/505640/	Praskoveyevka	2017	200
http://sws.geonames.org/508362/	Podgornoye	2017	7681
http://sws.geonames.org/554269/	Kalinin	2017	3423
http://sws.geonames.org/464468/	Zarubino	2017	1612
http://sws.geonames.org/551047/	Kerchevskiy	2017	2990
http://sws.geonames.org/477579/	Uyemskiy	2017	3593
http://sws.geonames.org/468691/	Yasnaya Polyana	2017	800
http://sws.geonames.org/1504716/	Kanashevo	2017	3244
http://sws.geonames.org/477340/	Vakhrushi	2017	10330
http://sws.geonames.org/1489863/	Tayzhina	2017	5063
http://sws.geonames.org/488635/	Staroshcherbinovskaya	2017	18785
http://sws.geonames.org/488608/	Starotimoshkino	2017	4061
http://sws.geonames.org/577408/	Berendeyevo	2017	1676
http://sws.geonames.org/512576/	Parfen'yevo	2017	3200
http://sws.geonames.org/537094/	Lal'sk	2017	4400
http://sws.geonames.org/575343/	Bolokhovo	2017	10084
http://sws.geonames.org/570021/	Chaltyr'	2017	14689
http://sws.geonames.org/485206/	Syntul	2017	1842
http://sws.geonames.org/579999/	Babayurt	2017	13857
http://sws.geonames.org/466798/	Yubileynyy	2017	1656
http://sws.geonames.org/486398/	Sulak	2017	6800
http://sws.geonames.org/575560/	Bogorodsk	2017	36652
http://sws.geonames.org/477440/	Vacha	2017	6618
http://sws.geonames.org/1498129/	Myski	2017	44082
http://sws.geonames.org/577883/	Ilaskhan-Yurt	2017	4496
http://sws.geonames.org/478344/	Usisha	2017	4442
http://sws.geonames.org/515175/	Oparino	2017	4986
http://sws.geonames.org/469512/	Yaksatovo	2017	3376
http://sws.geonames.org/517897/	Novospasskoye	2017	10941
http://sws.geonames.org/579574/	Baksan	2017	37519
http://sws.geonames.org/1493687/	Reftinskiy	2017	17673
